id,url,from_dataset,start_frame,start_time,start_fps,end_frame,end_time,end_fps,scene_num,num_scenes_detected,total_video_frames,total_video_duration,face_locations_list,face_count,face_list,gender_list,m_count,f_count,spox_gender,shot_scale_vlm_1a_01,shot_scale_vlm_1a_02,shot_scale_vlm_1a_03,shot_scale_vlm_1a_04_tuple,shot_scale_vlm_1a_05_filler,shot_scale_vlm_1a_06,shot_scale_vlm_1a_07,shot_scale_vlm_1a_08,shot_scale_vlm_1a_09_tuple,shot_scale_vlm_1a_10_filler,shot_scale_vlm_1b_01,shot_scale_vlm_1b_02,shot_scale_vlm_1b_03,shot_scale_vlm_1b_04_tuple,shot_scale_vlm_1b_05_filler,shot_scale_vlm_1b_06,shot_scale_vlm_1b_07,shot_scale_vlm_1b_08,shot_scale_vlm_1b_09_tuple,shot_scale_vlm_1b_10_filler,shot_scale_vlm_1c_01,shot_scale_vlm_1c_02,shot_scale_vlm_1c_03,shot_scale_vlm_1c_04_tuple,shot_scale_vlm_1c_05_filler,shot_scale_vlm_1c_06,shot_scale_vlm_1c_07,shot_scale_vlm_1c_08,shot_scale_vlm_1c_09_tuple,shot_scale_vlm_1c_10_filler,shot_scale_classifier_1,shot_scale_classifier_2,shot_scale_classifier_3,setting_vlm_2a_01,setting_vlm_2b_01,setting_vlm_2c_01,location_vlm_01,location_vlm_02,location_vlm_03,combat_presence_vlm_01,combat_presence_vlm_02,combat_presence_vlm_03
7290500266414132481.mp4_scene_12,7290500266414132481,3d0ad485936bf3a6518f8633d15848b8,1630,0 days 00:00:54.333000,30.0,1695,0 days 00:00:56.500000,30.0,12,16,2687,0 days 00:01:29.567000,"[(192, 439, 415, 216)]",1,['face_399'],['M'],1,0,M,Close up,Close up,Close up,"('Medium full shot', 'The subject is framed from the knees up, capturing their upper body and face, which aligns with the definition of a medium full shot.')",Close up,Medium shot,Medium close up,Medium close up,"('Close up', 'The shot focuses on the subject's face and upper body, with minimal background detail, emphasizing the emotional weight of the scene.')",Close up,MCU,MCU,MCU,"('MCU', 'The subject's face and upper body are clearly visible, with focus on their expression and upper torso, indicating this shot scale.')",MCU,CU (Close-Up),CU (Close-Up),CU,"('CU', 'The shot focuses on the subject's face and upper body, with no other significant elements in the frame that could be considered part of a wider setting or background.')",CU,Close up,Medium close up,Close up,"('Medium close up', 'The subject's face and upper body are fully visible, with their head taking up most of the frame.')",Medium close up,Medium close up,Medium close up,Close up,"('Medium close up', 'The subject is framed from the head up to the shoulders and takes up most of the frame, with a focus on the person's facial expressions and upper body posture.')","The shot scale of this still image is ""Close up"".",Medium shot,Medium shot,Medium shot,living room,living room,indoor room,Indoor,Indoor,Indoor,Non-combat,Non-combat,Non-combat
7290500266414132481.mp4_scene_13,7290500266414132481,3d0ad485936bf3a6518f8633d15848b8,1695,0 days 00:00:56.500000,30.0,1827,0 days 00:01:00.900000,30.0,13,16,2687,0 days 00:01:29.567000,"[(171, 468, 439, 200)]",1,['face_399'],['M'],1,0,M,Medium close up,Medium close up,Medium close up,"('Medium close up', ""The subject's face and upper torso are fully visible, with their expression and part of their attire being prominent."")",Medium close up,Close up,Close up,Close up,"('Close up', 'The subject fills most of the frame from head to shoulders, with minimal background details visible.')",Close up,MCU,MCU,MCU,"('MCU', 'The subject's face and upper torso are clearly visible, with focus on their facial expression and upper body language.')",MCU,CU,CU,CU,"('CU', 'The subject fills most of the frame from head to shoulders, with minimal background details visible.')",CU,Medium close up,Medium close up,Medium close up,"('Medium close up', 'The subject's face and upper body are fully visible, with focus on their facial expression and attire.')",Medium close up,Close up,Medium close up,Close up,"('Medium close up', 'The subject is framed from the head up to the shoulders and takes up most of the frame, with a focus on the person's face and upper body.')","The shot scale of this still image is a ""Close up"". The subject, a man in a blue shirt, occupies most of the frame from head to shoulders.",Medium close up,Medium close up,Medium close up,indoor setting,indoor kitchen,indoor room,Indoor,Indoor,Indoor,Non-combat,Non-combat,Non-combat
7290500266414132481.mp4_scene_14,7290500266414132481,3d0ad485936bf3a6518f8633d15848b8,1827,0 days 00:01:00.900000,30.0,2381,0 days 00:01:19.367000,30.0,14,16,2687,0 days 00:01:29.567000,[],0,[],[],0,0,no_spox,Medium shot,Medium shot,Medium shot,"('Medium full shot', 'The subject is framed from the knees up and appears to be interacting with another person, indicating it's not a wide shot where they would be fully visible. It’s also more than just a medium shot as their lower body isn’t fully captured.')",Medium shot,Medium shot,Medium shot,Medium shot,"('Medium full shot', 'The subject is framed from the knees up, showing them in action with the background slightly visible but not dominating the scene.')",Medium shot,MCU,MCU,MCU,"('MCU', 'The subject is framed from chest up and takes up most of the frame, focusing on their upper body.')",MCU,MCU,MCU,CU,"('CU', 'The subject is framed from the head up to the shoulders and takes up most of the frame, with the background showing only partially due to the close proximity of the subjects to each other.')",MCU,Medium shot,Medium shot,Medium shot,"('Medium full shot', 'The subject is framed from the knees up and appears to be interacting with another person who is also partially visible within the frame.')",Medium shot,Medium shot,Medium shot,Medium shot,"('Medium close up', 'The subject is framed from the head up to the shoulders and takes up most of the frame, with a focus on the person's face and upper body.')","The shot scale of this still image is a ""Medium shot"". The subject (a person) is framed from the waist up, and they take up most of the frame.",Full shot,Full shot,Full shot,outdoor forest,outdoor park,outdoor forest,Outdoor,Outdoor,Outdoor,Non-combat,Non-combat,Non-combat
7290500266414132481.mp4_scene_15,7290500266414132481,3d0ad485936bf3a6518f8633d15848b8,2381,0 days 00:01:19.367000,30.0,2524,0 days 00:01:24.133000,30.0,15,16,2687,0 days 00:01:29.567000,"[(201, 407, 387, 221)]",1,['face_399'],['M'],1,0,M,Close up,Close up,Close up,"('Close up', 'The subject occupies most of the frame and their face and upper body are fully visible, indicating this shot scale.')",Close up,Close up,Close up,Close up,"('Close up', 'The subject fills most of the frame from head to shoulders, with minimal background details visible.')",Close up,MCU,MCU,MCU,"('MCU', 'The subject is framed from chest up and takes up most of the frame, focusing on their upper body and face.')",MCU,CU,CU,CU,"('CU', 'The shot focuses on the subject from head to shoulders and takes up most of the frame, with no other significant objects or background details visible.')",CU,Close up,Close up,Close up,"('Medium close up', 'The subject's face and upper body are fully visible, with their head taking up most of the frame but not extending beyond it.')",Medium close up,Close up,Close up,Close up,"('Medium close up', 'The subject takes up most of the frame from head to shoulders, with a clear focus on their face and upper body, indicating a close-up shot that emphasizes the subject's expression and details.')","The shot scale of this still image is a ""Close up"".",Medium close up,Medium close up,Medium close up,living room,living room,living room,Indoor,Indoor,Indoor,Non-combat,Non-combat,Non-combat
7290500266414132481.mp4_scene_16,7290500266414132481,3d0ad485936bf3a6518f8633d15848b8,2524,0 days 00:01:24.133000,30.0,2687,0 days 00:01:29.567000,30.0,16,16,2687,0 days 00:01:29.567000,"[(206, 491, 527, 170)]",1,['face_399'],['M'],1,0,M,Close up,Close up,Close up,"('Close up', 'The subject's face and upper torso are prominently featured, filling most of the frame with their facial expressions being the focal point.')",Close up,Close up,Close up,Close up,"('Close up', 'The subject fills most of the frame from head to shoulders, with minimal background detail visible.')",Close up,MCU,MCU,MCU,"('CU', 'The subject fills most of the frame and includes their head and shoulders, indicating it's a close-up shot.')",MCU,CU,CU,CU,"('CU', 'The shot focuses on the subject from head to shoulders and takes up most of the frame, with no other discernible subjects or background details visible.')",CU,Close up,Close up,Close up,"('Medium close up', 'The subject's face and upper torso are fully visible, with their head taking up most of the frame but not extending beyond it.')",Medium close up,Close up,Close up,Close up,"('Close up', 'The subject occupies most of the frame from head to shoulders, with minimal background details visible.')","The shot scale of this still image is a ""Close up"". The subject (a person) takes up most of the frame from head to shoulders, with minimal background visible.",Close up,Close up,Close up,indoor room,living room,indoor room,Indoor,Indoor,Indoor,Non-combat,Non-combat,Non-combat
7290759066526207233.mp4_scene_1,7290759066526207233,3d0ad485936bf3a6518f8633d15848b8,0,0 days 00:00:00,29.72869565217391,1232,0 days 00:00:41.441000,29.72869565217391,1,1,1232,0 days 00:00:41.441000,"[(366, 366, 552, 180)]",1,['face_400'],['F'],0,1,F,Close up,Close up,Medium close up,"('Close up', 'The subject fills most of the frame and their face is fully visible, indicating this shot scale.')",Medium close up,Medium shot,Medium close up,Medium shot,"('Full shot', 'The subject is fully visible from head to toe and occupies most of the frame, with the background providing context but not dominating the scene.')",Medium shot,MCU,MCU,MCU,"('MCU', 'The subject is framed from the chest up and takes up most of the frame, indicating it is a Medium Close-Up shot.')",MCU,CU,CU,CU,"('CU', 'The shot focuses on the subject from head to shoulders and captures most of the frame, highlighting facial expressions and upper body gestures.')",CU,Medium close up,Medium close up,Medium close up,"('Medium close up', 'The subject's face and upper body are fully visible, with their head taking up most of the frame.')",Medium close up,Medium shot,Medium close up,Medium close up,"('Medium close up', 'The subject is framed from the head up to the shoulders and takes up most of the frame, with a clear focus on the person's face and upper body against the background.')","The shot scale of this still image is a ""Close up"".",Medium shot,Medium shot,Medium shot,indoor wall,indoor wall,military base,Indoor,Indoor,Indoor,Non-combat,Non-combat,Non-combat
7289300995413249282.mp4_scene_1,7289300995413249282,3d0ad485936bf3a6518f8633d15848b8,0,0 days 00:00:00,25.0,82,0 days 00:00:03.280000,25.0,1,10,1646,0 days 00:01:05.840000,"[(134, 526, 455, 205)]",1,['LT Masha Michelson'],['F'],0,1,F,Close up,Close up,Close up,"('Close up', 'The subject's face and upper body are prominently featured, taking up most of the frame with detailed facial features visible.')",Close up,Close up,Close up,Close up,"('Close up', 'The subject fills most of the frame from head to shoulders, with minimal background detail visible.')",Close up,MCU,MCU,MCU,"('CU', 'The subject fills most of the frame and includes their head up to shoulders, indicating it's a close-up shot.')",MCU,CU,CU,CU,"('CU', 'The subject occupies most of the frame from head to shoulders, with no other significant objects or background details visible.')",CU,Close up,Close up,Close up,"('Medium close up', 'The subject's face and upper body are fully visible with some background details present but not dominating the frame.')",Close up,Close up,Close up,Close up,"('Medium close up', 'The subject occupies most of the frame from head to shoulders, with the background blurred and not distracting from the main focus on the person's face and upper body.')","The shot scale of this still image is a ""Close up"".",Medium close up,Medium close up,Medium close up,outdoor military,open sky,open sky,Outdoor,Outdoor,Outdoor,Non-combat,Non-combat,Non-combat
7289300995413249282.mp4_scene_2,7289300995413249282,3d0ad485936bf3a6518f8633d15848b8,82,0 days 00:00:03.280000,25.0,489,0 days 00:00:19.560000,25.0,2,10,1646,0 days 00:01:05.840000,[],0,[],[],0,0,no_spox,Medium shot,Medium shot,Medium shot,"('Wide shot', 'The sign is fully visible with the background showing trees and sky, indicating it's a wide shot where the subject (the sign) is seen in full but the background dominates.')",Medium shot,Medium full shot,Medium shot,Medium shot,"('Wide shot', 'The signboard occupies a significant portion of the frame with the background (landscape) providing context but not dominating the subject matter.')",Medium shot,MCU,MCU,MCU,"('MCU', 'The subject is framed from the chest up with clear focus on the parking sign and text, indicating it's a medium close-up shot.')",MCU,MCU,CU,CU,"('WS', 'The shot includes the parking sign and part of the surrounding environment, but the background is not as prominent as it would be in a full shot.')",MCU,Medium shot,Medium shot,Medium shot,"('Wide shot', 'The sign is fully visible with the background showing trees and sky, indicating it's a wide shot where the subject (the parking sign) is seen in full but the background dominates.')",Medium shot,Medium shot,Medium shot,Medium shot,"('Medium close up', 'The subject (the sign) takes up most of the frame from head to shoulders, with the background consisting of a tree and part of the sky.)","The shot scale of this still image is ""Medium shot"". The subject (the sign) is framed from the waist up, and the background is visible but not as prominent as in a wide shot.",Empty,Empty,Empty,rave site,field at dusk,outdoor event area,Outdoor,Outdoor,Outdoor,Non-combat,Non-combat,Non-combat
7289300995413249282.mp4_scene_3,7289300995413249282,3d0ad485936bf3a6518f8633d15848b8,489,0 days 00:00:19.560000,25.0,807,0 days 00:00:32.280000,25.0,3,10,1646,0 days 00:01:05.840000,[],0,[],[],0,0,no_spox,Empty,Empty,Empty,"('Wide shot', 'The frame shows multiple cars and scattered items on the ground with no single subject dominating the scene; background details are prominent.')",Empty,Wide shot,Wide shot,Wide shot,"('Wide shot', 'The subject is not clearly defined and the background is more prominent than the foreground objects, indicating that the focus is on the environment rather than a specific subject.')",Wide shot,WS,WS,WS,"('WS', 'The shot shows an outdoor setting with multiple cars and scattered items on the ground, indicating a wide view where the background (cars, trees) is prominent but not the subject of focus.')",Empty,Empty,Empty,WS (Wide Shot),"('WS', 'The shot includes multiple cars and scattered objects on the ground, with no single subject clearly defined as the focus of the frame.')",Empty,Wide shot,Uncertain,Uncertain,"('Wide shot', 'The frame shows multiple cars and scattered items on the ground with no single subject dominating the scene; it captures a broad view of an outdoor setting.')",Empty,Wide shot,Wide shot,Wide shot,"('Wide shot', 'The subject is not clearly defined, but the background with multiple cars and scattered items suggests a wide shot where the environment dominates the frame.')",The shot scale of this still image is 'Wide shot'.,Empty,Empty,Empty,roadside aftermath,abandoned parking lot,roadside scene,Outdoor,Outdoor,Outdoor,Combat,Non-combat,Combat
7289300995413249282.mp4_scene_4,7289300995413249282,3d0ad485936bf3a6518f8633d15848b8,807,0 days 00:00:32.280000,25.0,858,0 days 00:00:34.320000,25.0,4,10,1646,0 days 00:01:05.840000,[],0,[],[],0,0,no_spox,Medium shot,Medium shot,Medium shot,"('Wide shot', 'The frame shows two individuals standing behind an open car door with trees and sky as background, indicating they are not fully visible but the setting is prominent.')",Medium shot,Medium shot,Medium shot,Medium shot,"('Wide shot', 'The background is prominent with trees and the environment taking up most of the frame, while the subject (police officers) are visible but not the main focus.')",Medium shot,WS,WS,WS,"('WS', 'The shot includes two individuals and their surroundings, with the background trees and sky dominating the frame more than the subjects themselves.')",WS,WS (Wide Shot),WS (Wide Shot),WS (Wide Shot),"('WS', 'The shot includes the car interior and some background details, but the main focus is on the car itself rather than any specific subject within it.')","The shot in the image can be classified as a ""Medium Shot"" (MS). The subject is framed from the waist up, and the background includes elements of the environment but does not dominate the frame.",Medium shot,Medium shot,Medium shot,"('Wide shot', 'The subject (people) and their surroundings are fully visible with the background dominating them; trees and open sky are prominent.')",Medium shot,Medium shot,Medium shot,Medium shot,"('Medium full shot', 'The subject is framed from the knees up and occupies most of the frame, with a clear view of the surroundings including trees and vehicles.')",Medium shot,Wide shot,Wide shot,Wide shot,outdoor scene,parked car scene,outdoor parking lot,Outdoor,Outdoor,Outdoor,Non-combat,Non-combat,Non-combat
7289300995413249282.mp4_scene_5,7289300995413249282,3d0ad485936bf3a6518f8633d15848b8,858,0 days 00:00:34.320000,25.0,888,0 days 00:00:35.520000,25.0,5,10,1646,0 days 00:01:05.840000,"[(247, 418, 632, 33)]",1,['LT Masha Michelson'],['F'],0,1,F,Close up,Close up,Close up,"('Close up', 'The subject's face and upper body are prominently featured, with their hand partially covering part of their face, indicating this shot is focused on capturing a close-up view.')",Close up,Close up,Close up,Close up,"('Close up', 'The subject occupies most of the frame from head to shoulders and there are no other discernible subjects or background details.')",Close up,CU,CU,MCU,"('CU', 'The subject fills most of the frame and focuses on their upper body and face, indicating a close-up shot.')",MCU,CU,CU,CU,"('CU', 'The subject is framed from the head up to the shoulders and takes up most of the frame, with the background showing some context but not dominating the shot.')",CU,Close up,Close up,Close up,"('Medium close up', 'The subject's face and upper body are prominently featured, with their hand partially covering part of their face, indicating a focus on facial expressions and emotions.')",Close up,Close up,Medium close up,Close up,"('Medium close up', 'The subject is framed from the head up and takes up most of the frame, with a focus on their facial expressions and gestures.')","The shot scale of this still image is ""Close up"".",Medium close up,Medium close up,Medium close up,military camp,outdoor campsite,military base,Outdoor,Outdoor,Outdoor,Non-combat,Non-combat,Non-combat
7289300995413249282.mp4_scene_6,7289300995413249282,3d0ad485936bf3a6518f8633d15848b8,888,0 days 00:00:35.520000,25.0,1207,0 days 00:00:48.280000,25.0,6,10,1646,0 days 00:01:05.840000,[],0,[],[],0,0,no_spox,Close up,Close up,Close up,"('Close up', 'The subject's face and upper body are prominently featured, with their shoulders taking up most of the frame, indicating this shot is a close-up.')",Close up,Close up,Close up,Close up,"('Close up', 'The subject occupies most of the frame from head to shoulders, with minimal background detail visible.')",Close up,MCU,MCU,MCU,"('CU', 'The subject fills most of the frame and includes their head up to shoulders, indicating it's a close-up shot.')",MCU,CU,CU,CU,"('CU', 'The shot focuses on the subject from head to shoulders and captures most of the frame, with the background details such as the car and surroundings providing context but not dominating the scene.')",CU,Close up,Close up,Close up,"('Medium close up', 'The subject's face and upper body are clearly visible, with some background details like cars and trees present but not dominating the frame.')",Medium close up,Medium close up,Close up,Medium close up,"('Medium close up', 'The subject occupies most of the frame from head to shoulders, with the background showing a vehicle and some environmental details, but not enough to classify as a wide shot or full shot')","The shot scale of this still image is a ""Close up"". The subject (a person) takes up most of the frame from head to shoulders, with the background details being less prominent.",Medium close up,Medium close up,Medium close up,campground,outdoor parking lot,outdoor parking lot,Outdoor,Outdoor,Outdoor,Non-combat,Non-combat,Non-combat
7289300995413249282.mp4_scene_7,7289300995413249282,3d0ad485936bf3a6518f8633d15848b8,1207,0 days 00:00:48.280000,25.0,1384,0 days 00:00:55.360000,25.0,7,10,1646,0 days 00:01:05.840000,[],0,[],[],0,0,no_spox,Close up,Close up,Close up,"('Close up', 'The subject's face and upper body are prominently featured, with details like facial features and clothing clearly visible, indicating this shot is focused on a close-up view of the person.')",Close up,Medium close up,Medium close up,Medium close up,"('Close up', 'The shot focuses on the subject's face and upper body, with no background details visible, making it difficult to determine the scale beyond a close-up.')",Close up,CU,CU,CU,"('CU', 'The subject fills most of the frame and focuses on their upper body and face, indicating a close-up shot.')",MCU,CU,CU,CU,"('CU', 'The shot focuses on the subject from the head up and captures most of their face and upper body, making it a close-up shot that emphasizes facial expressions and details.')",CU,Close up,Close up,Close up,"('Medium close up', 'The subject's face and upper body are prominently featured, with only part of their shoulders visible, indicating a medium close-up shot.')",Medium close up,Medium close up,Close up,Close up,"('Medium close up', 'The subject takes up most of the frame from head to shoulders, with a clear focus on their facial features and upper body.')","The shot scale of this still image is a ""Close up"".",Medium close up,Medium close up,Medium close up,outdoor military base,outdoor park,outdoor military,Outdoor,Outdoor,Outdoor,Non-combat,Non-combat,Non-combat
7289300995413249282.mp4_scene_8,7289300995413249282,3d0ad485936bf3a6518f8633d15848b8,1384,0 days 00:00:55.360000,25.0,1527,0 days 00:01:01.080000,25.0,8,10,1646,0 days 00:01:05.840000,[],0,[],[],0,0,no_spox,Wide shot,Wide shot,Wide shot,"('Wide shot', 'The subject (a car) is fully visible with its surroundings and background dominating it')",Wide shot,Medium shot,Medium shot,Medium shot,"('Wide shot', 'The subject (a car) is visible in full with the background dominating them, and there are no discernible subjects in focus within the frame.')",Medium shot,WS,WS,WS,"('WS', 'The shot shows a white SUV with its surroundings visible, including trees and ground, indicating it's taken from a distance where the subject (the car) is fully visible but the background dominates the frame.')",WS,MFS,MFS,MFS,"('WS', 'The shot includes the car and some objects on the ground, but the background is not as prominent as it would be in a full shot.')",Empty,Wide shot,Wide shot,Wide shot,"('Wide shot', 'The subject (a car) is fully visible with its surroundings dominating it, indicating a wide shot.')",Wide shot,Medium shot,Medium shot,Medium shot,"(‘Medium full shot’, ‘The subject (a car) takes up most of the frame from the knees up, with the background showing a limited amount of surrounding details.’)",The shot scale of this still image is 'Medium full shot'.,Empty,Empty,Empty,night scene,desert road,nighttime parking lot,Outdoor,Outdoor,Outdoor,Combat,Combat,Combat
7289300995413249282.mp4_scene_9,7289300995413249282,3d0ad485936bf3a6518f8633d15848b8,1527,0 days 00:01:01.080000,25.0,1635,0 days 00:01:05.400000,25.0,9,10,1646,0 days 00:01:05.840000,[],0,[],[],0,0,no_spox,Close up,Close up,Close up,"('Close up', 'The subject's face and upper body are prominently featured, taking up most of the frame with minimal background visible.')",Close up,Medium shot,Medium shot,Medium shot,"('Close up', 'The subject is framed from the head up and takes up most of the frame, with the background slightly visible but not dominating the shot.')",Medium close up,MCU,MCU,MCU,"('CU', 'The subject fills most of the frame and their head and shoulders are prominently featured against a blurred background.')",MCU,CU,CU,CU,"('CU', 'The subject is framed from the head up to the shoulders and takes up most of the frame, with the background slightly visible but not dominating the shot.')",CU,Medium close up,Medium close up,Medium close up,"('Medium close up', 'The subject's face and upper body are prominently featured, with their head taking up a significant portion of the frame.')",Medium close up,Medium close up,Close up,Medium close up,"('Medium close up', 'The subject is framed from the head up and takes up most of the frame, with a blurred background that does not provide much context or detail.')","The shot scale of this still image is ""Close up"".",Close up,Close up,Close up,sunset scene,sunset park,outdoor dusk,Outdoor,Outdoor,Outdoor,Non-combat,Non-combat,Non-combat
7289300995413249282.mp4_scene_10,7289300995413249282,3d0ad485936bf3a6518f8633d15848b8,1635,0 days 00:01:05.400000,25.0,1646,0 days 00:01:05.840000,25.0,10,10,1646,0 days 00:01:05.840000,[],0,[],[],0,0,no_spox,Empty,Empty,Empty,"('Empty', 'The frame shows only text and logos on a black background with no discernible subject or focus.')",Empty,Empty,Empty,Empty,"('Empty', 'The frame is completely black with no visible subject or environment, making it an empty shot. The text and logos are not considered part of the shot scale as they do not contribute to the visual focus within the frame.')",Empty,Empty,Empty,Empty,"('Empty', 'The frame shows only text and logos against a black background with no discernible subject or focus.')",Empty,Empty,Empty,Empty,"('Empty', 'Motivation: The frame is completely black with no visible subject or focus, only showing the setting and environment.')",Empty,Empty,Empty,Empty,"('Empty', 'The frame shows only text and logos against a black background with no discernible subject or focus.')",Empty,Empty,Empty,Empty,"(Uncertain, 'Motivation') - The image appears to be completely black with no discernible subject or focus, making it difficult to classify as any specific shot scale.",Empty,Empty,Empty,Empty,black screen,black screen,black screen,Graphics,Graphics,Graphics,Graphics,Graphics,Graphics
7289287958908144897.mp4_scene_1,7289287958908144897,3d0ad485936bf3a6518f8633d15848b8,0,0 days 00:00:00,23.976,366,0 days 00:00:15.265000,23.976,1,12,2261,0 days 00:01:34.303000,[],0,[],[],0,0,no_spox,Close up,Close up,Close up,"('Close up', 'The subject's face and upper body are prominently featured, with their facial features taking up most of the frame.')",Close up,Close up,Close up,Close up,"('Close up', 'The shot focuses on the subject's face and upper body, with minimal background detail visible, making it a close-up shot that captures the subject's expression and details.')",Close up,MCU,CU,MCU,"('CU', 'The subject's face and upper body are prominently featured, with their head taking up most of the frame, indicating a close-up shot.')",MCU,CU,CU,CU,"('CU', 'The shot focuses on the subject from head to shoulders and captures most of the frame, emphasizing facial expressions and details.')",CU,Close up,Close up,Close up,"('Medium close up', 'The subject's face and upper body are fully visible with some detail on their facial features and attire, indicating a medium close-up shot.')",Medium close up,Close up,Close up,Close up,"('Medium close up', 'The subject takes up most of the frame from head to shoulders, with a clear focus on their face and upper body.')","The shot scale of this still image is a ""Close up"".",Empty,Empty,Empty,indoor,outdoor garden,outdoor garden,Indoor,Indoor,Indoor,Non-combat,Non-combat,Non-combat
7289287958908144897.mp4_scene_2,7289287958908144897,3d0ad485936bf3a6518f8633d15848b8,366,0 days 00:00:15.265000,23.976,458,0 days 00:00:19.102000,23.976,2,12,2261,0 days 00:01:34.303000,[],0,[],[],0,0,no_spox,Medium close up,Medium close up,Medium close up,"('Medium full shot', 'The subject is framed from the knees up, capturing her upper body and part of her lower body while seated on a chair.')",Medium close up,Medium shot,Medium shot,Medium shot,"('Medium full shot', 'The subject is framed from the knees up and takes up most of the frame, with the background showing some context but not dominating the scene.')",Medium shot,MCU,MCU,MCU,"('MCU', 'The subject is framed from chest up and takes up most of the frame, focusing on their upper body and face.')",MCU,CU,CU,CU,"('CU', 'The subject is framed from the head up to the shoulders and takes up most of the frame, with the background showing some details but not dominating the shot.')",MCU,Medium close up,Medium close up,Medium close up,"('Medium close up', 'The subject is framed from the chest up and takes up most of the frame.')",Medium close up,Medium shot,Medium shot,Medium shot.,"('Medium close up', 'The subject is framed from the head up to the shoulders and takes up most of the frame, with a clear focus on the person's face and upper body.')","The shot scale of this still image is a ""Medium shot"". The subject is framed from the waist up, showing them fully visible from head to toe with the background less prominent than in wider shots.",Full shot,Full shot,Full shot,outdoor patio,outdoor patio,outdoor patio,Outdoor,Outdoor,Outdoor,Non-combat,Non-combat,Non-combat
7289287958908144897.mp4_scene_3,7289287958908144897,3d0ad485936bf3a6518f8633d15848b8,458,0 days 00:00:19.102000,23.976,633,0 days 00:00:26.401000,23.976,3,12,2261,0 days 00:01:34.303000,"[(143, 576, 605, 142)]",1,['face_402'],['M'],1,0,M,Close up,Close up,Close up,"('Close up', 'The subject's face and upper body are prominently featured, with their facial features taking up most of the frame.')",Close up,Close up,Close up,Close up,"('Close up', 'The shot focuses on the subject's face and upper body, with minimal background detail, emphasizing the subject as the main focus of the frame.')",Close up,MCU,MCU,MCU,"('CU', 'The subject's face and upper body are prominently featured, with only part of their shoulders visible, indicating a close-up shot that focuses on facial expressions.')",MCU,CU,CU,CU,"('CU', 'The shot focuses on the subject from head to shoulders and captures most of the frame, highlighting facial expressions and details that are important for understanding the context of the video content.')",CU,Close up,Close up,Close up,"('Medium close up', 'The subject's face and upper body are fully visible, with focus on their facial expression and speech. The background appears blurred but not dominant enough to be considered a wide shot.')",Close up,Close up,Close up,Close up,"('Close up', 'The subject takes up most of the frame from head to shoulders, with the background slightly blurred and out of focus.')","The shot scale of this still image is a ""Close up"".",Empty,Empty,Empty,outdoor,outdoor garden,outdoor garden,Outdoor,Outdoor,Outdoor,Non-combat,Non-combat,Non-combat
7289287958908144897.mp4_scene_4,7289287958908144897,3d0ad485936bf3a6518f8633d15848b8,633,0 days 00:00:26.401000,23.976,731,0 days 00:00:30.489000,23.976,4,12,2261,0 days 00:01:34.303000,[],0,[],[],0,0,no_spox,Medium shot,Medium close up,Medium close up,"('Medium full shot', 'The subject is framed from the knees up, showing their upper body and part of their surroundings.')",Medium close up,Medium shot,Medium shot,Medium shot,"('Medium full shot', 'The subject is framed from the knees up and occupies a significant portion of the frame, with the background providing context but not dominating the scene.')",Medium shot,MCU,MCU,MCU,"('MCU', 'The subject's face and upper body are clearly visible, with focus on their expression and partial view of their hands, indicating this is a medium close-up shot.')",MCU,CU,CU,CU,"('CU', 'The shot focuses on the subject from the head up and captures most of the frame, with the background providing context but not dominating the scene.')",CU,Medium shot,Medium close up,Medium shot,"('Medium close up', 'The subject's face and upper body are visible, with focus on their expression and hands, indicating a medium close-up shot.')",Medium shot,Medium shot,Medium shot,Medium shot,"('Medium close up', 'The subject is framed from the head up to the shoulders and takes up most of the frame, with a focus on their upper body and facial expressions.')","The shot scale of this still image is a Medium shot. The subject (a person) is framed from the waist up, with the background visible but not dominating the frame.",Empty,Empty,Empty,outdoor garden,outdoor patio,outdoor patio,Outdoor,Outdoor,Outdoor,Non-combat,Non-combat,Non-combat
7289287958908144897.mp4_scene_5,7289287958908144897,3d0ad485936bf3a6518f8633d15848b8,731,0 days 00:00:30.489000,23.976,1327,0 days 00:00:55.347000,23.976,5,12,2261,0 days 00:01:34.303000,[],0,[],[],0,0,no_spox,Close up,Close up,Close up,"('Close up', 'The subject fills most of the frame and their face and upper body are clearly visible, indicating this shot scale.')",Medium close up,Medium shot,Medium shot,Medium shot,"('Medium full shot', 'The subject is framed from the knees up and takes up most of the frame, with the background slightly visible but not dominating the scene.')",Medium shot,MCU,MCU,MCU,"('MCU', 'The subject's face and upper body are clearly visible with some background details, but not enough to be considered a full shot or close-up.')",MCU,CU,CU,CU,"('CU', 'The subject occupies most of the frame from head to shoulders, with the background slightly visible but not dominating the shot.')",CU,Medium close up,Medium close up,Medium close up,"('Medium close up', 'The subject's face and upper body are fully visible, with their head taking up most of the frame but not extending beyond it.')",Medium close up,Medium shot,Medium close up,Close up,"('Medium close up', 'The subject is framed from the head up and takes up most of the frame, with a clear focus on their face and upper body.')","The shot scale of this still image is a ""Close up"".",Medium shot,Medium shot,Medium shot,cityscape,cityscape at night,urban night,Indoor,Indoor,Indoor,Non-combat,Non-combat,Non-combat
